,link,fsa,name,price,size,image_url,brand,special_feature,item_dimension,product_benefit,special_use,item_weight,reviews,rating,5 star,4 star,3 star,2 star,1 star,discontinued,product_dimension,model_number,first_date,manufacturer,asin,origin_country,ingredients,cat
389,https://www.amazon.com/Boiron-Oscillococcinum-Dose-200-dose/dp/B00C5HYC96/ref=sr_1_420?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699379184&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-420&ts_id=3761171,FSA or HSA eligible,Oscillococcinum,26.99,Semisolid,https://m.media-amazon.com/images/I/719Qa1-06qL._AC_UL320_.jpg,Boiron,,4.75 x 2.39 x 4 inches,Relieves Flu-like,,0.04 Ounces,3641,4.8,89%,6%,3%,1%,1%,No,4.75 x 2.39 x 4 inches; 0.04 Ounces,BR87824,27-Apr-13,Boiron,B00C5HYC96,,"Anas barbariae 200CK HPUS, LACTOSE, SUCROSE",cold
390,https://www.amazon.com/Boiron-Oscillococcinum-Coldcalm-Tablets-Bundle/dp/B0BGJZZ8V4/ref=sr_1_397?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699379070&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-397&ts_id=3761171,,Oscillococcinum 36 doses and Coldcalm 60 Tablets Bundle Pack - Homeopathic Medicine for Flu-Like Symptoms & Cold Calm Relief for Adults and Kids,44.95,,https://m.media-amazon.com/images/I/71bcDxIMScL._AC_UL320_.jpg,Boiron,,,,,,30,4.7,76%,15%,9%,0%,0%,,,,27-Sep-22,Boiron,B0BGJZZ8V4,,,cold
391,https://www.amazon.com/Theraflu-Time-Cough-Size-Cold/dp/B011845D30/ref=sr_1_222?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699378344&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-222&ts_id=3761171,,Day Time Cough C Size 6ct Theraflu Day Time Cough Cold 6ct,9.53,6 Count (Pack of 1),https://m.media-amazon.com/images/I/51z0-Bl7aTL._AC_UL320_.jpg,Theraflu,Fast_acting,5.15 x 3.2 x 1.9 inches,Fight Nasal,,0.02 Pounds,56,4.5,70%,18%,9%,0%,3%,,5.15 x 3.2 x 1.9 inches; 0.32 Ounces,B011845D30,12-Feb-15,Theraflu,B011845D30,USA,"Active Ingredients: Acetaminophen 650 mg - Pain reliever/Fever reducer Dextromethorphan HBr 20 mg - Cough suppressant Phenylephrine HCl 10 mg - Nasal decongestant; Inactive Ingredients: acesulfame potassium, anhydrous citric acid, aspartame, FD&C blue no. 1, FD&C red no. 40, flavors, maltodextrin, silicon dioxide, sodium citrate, soy lecithin, sucrose, tribasic calcium phosphate",cold
392,https://www.amazon.com/Crane-Menthol-Eucalyptus-Universal-Droplets-humidifier/dp/B07X27867C/ref=sr_1_452?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699379301&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-452&ts_id=3761171,FSA or HSA eligible,"Menthol-Eucalyptus Universal Vapor Pads, 12 Pack, for use Droplets, Corded Inhaler, Warm Mist humidifier",11.59,12 Count (Pack of 1),https://m.media-amazon.com/images/I/71S+rJeYxEL._AC_UL320_.jpg,Crane,,5.5 x 3 x 1 inches,,"Cold, Cough",,2062,4.4,70%,14%,10%,3%,3%,,5.5 x 3 x 1 inches; 1.41 Ounces,,28-Aug-19,Crane,B07X27867C,China,,cold
393,https://www.amazon.com/Tylenol-Severe-Adults-Acetaminophen-caplets/dp/B00C5RKDJ4/ref=sr_1_453?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699379301&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-453&ts_id=3761171,,"Cold + Flu Severe Medicine Caplets for Cold & Flu Symptom Relief, Fever Reducer, Pain Reliever, Cough Suppressant, Nasal Decongestant & Expectorant, 24 ct. ( Pack of 6)",46.02,24 Count (Pack of 6),https://m.media-amazon.com/images/I/71BwUicnRPL._AC_UL320_.jpg,Tylenol,,,Cold and Flu Control,Cold Sore,,67,4.2,64%,16%,6%,0%,14%,No,,421650,2-Apr-13,Tylenol,B00C5RKDJ4,,"Active (in each caplet): Acetaminophen 325mg...Purpose: Pain Reliever/Fever Reducer, Dextromethorphan HBr 10mg...Purpose: Cough Supplement, Guaifenesin 200mg...Purpose: Expectorant, Phenylephrine HCl 5mg...Purpose: Nasal Decongestant. Inactive: Carnauba Wax, Croscarmellose Sodium, D & C Yellow No. 10, Aluminum Lake, Flavor, Hydroxypropyl Cellulose, Hypromellose, Magnesium Stearate, Microcrystalline Cellulose, Polyethylene Glycol, Pregelatinized S",cold
394,https://www.amazon.com/BOIRON-Coryzalia-Cold-30-ML/dp/B00TYETVMQ/ref=sr_1_358?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699378821&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-358&ts_id=3761171,,"Coryzalia Cold 30 D, 30 ML",18.79,0.03 Fl Oz (Pack of 30),https://m.media-amazon.com/images/I/61GdyH7-DOL._AC_UL320_.jpg,Boiron,,5.91 x 2.76 x 3.74 inches,,Cold,0.09 Kilograms,1912,4.4,74%,11%,5%,5%,5%,No,5.91 x 2.76 x 3.74 inches; 3.21 Ounces,7.74017E+11,8-Feb-15,Boiron,B00TYETVMQ,,,cold
395,https://www.amazon.com/Day-Syrup-100-kids-0-9/dp/B00CORKDDQ/ref=sr_1_433?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699505493&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-433&ts_id=3761171,,Day Syrup 100 ml | kids 0-9,8.37,,https://m.media-amazon.com/images/I/71-pKJu-b9L._AC_UL320_.jpg,Homeocan,,4.65 x 2.01 x 2.01 inches,,Cough,150 Grams,86,4.4,66%,18%,10%,4%,3%,No,4.65 x 2.01 x 2.01 inches; 5.29 Ounces,,27-Jun-14,Brazil Bee Propolis,B00CORKDDQ,,,cold
396,https://www.amazon.com/Guardian-Guaifenesin-Extended-Congestion-Expectorant/dp/B084WNP6CX/ref=sr_1_366?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699378966&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-366&ts_id=3761171,,"Mucus Relief, 600mg Guaifenesin 12 Hour Extended Release, Chest Congestion Expectorant (500 Count Bottle)",99.99,500 Count (Pack of 1),https://m.media-amazon.com/images/I/71f-fYGGrIL._AC_UL320_.jpg,Guardian,"Extended Release, 12 hours",,Mucus Relief,Chest Congestion,600 Milligrams,4349,4.6,79%,13%,5%,2%,2%,,,,20-Feb-20,Guardian,B084WNP6CX,,Guaifenesin,cold
397,https://www.amazon.com/Mucinex-Fast-Max-Maximum-Strength-Pineapple/dp/B07H9BY8R6/ref=sr_1_355?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699378821&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-355&ts_id=3761171,FSA or HSA eligible,"Fast-Max Maximum Strength All-in-One Cold & Flu, Orange & Pineapple 6 oz",13.94,6 Fl Oz (Pack of 1),https://m.media-amazon.com/images/I/71FXLYbZLSL._AC_UL320_.jpg,Mucinex,2.08,2.51 x 1.44 x 5.77 inches,Cough Relief,"Cold, Cough, Sore Throat, Fever",,358,4.6,80%,12%,3%,2%,3%,No,2.51 x 1.44 x 5.77 inches; 5.29 Ounces,1598405,12-Sep-18,Reckitt Benckiser Healthcare,B07H9BY8R6,United Kingdom,"(In Each 20 mL) Active Ingredients: Acetaminophen (650 mg), Pain Reliever/Fever Reducer; Dextromethorphan HBr (20 mg), Cough Suppressant; Guaifenesin (400 mg), Expectorant; Phenylephrine HCl (10 mg), Nasal Decongestant. Inactive Ingredients: Anhydrous Citric Acid, D&C Yellow No. 10, Edetate Disodium, FD&C Red No. 40, Flavors, Glycerin, Propylene Glycol, Purified Water, Sodium Benzoate, Sorbitol, Sucralose, Xanthan Gum.",cold
398,https://www.amazon.com/Theraflu-Daytime-Infused-Menthol-Packets/dp/B01M22E7NV/ref=sr_1_466?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699379425&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-466&ts_id=3761171,FSA or HSA eligible,"Powder for Daytime Severe Cold and Cough, Berry Infused with Menthol (6 packets)",9.88,6 Count (Pack of 1),https://m.media-amazon.com/images/I/71JsZXP7UeL._AC_UL320_.jpg,Theraflu,Targeted,,Fight Nasal,Cough,2 Ounces,286,4.7,85%,10%,3%,0%,3%,No,,625706,22-Oct-09,GlaxoSmithKline,B01M22E7NV,,"In Each Packet Active Ingredients: Acetaminophen (650 mg), Pain Reliever/Fever Reducer.; Dextromethorphan HBr (20 mg), Cough Suppressant.; Phenylephrine HCI (10 mg), Nasal Decongestant. In Each Packet Inactive Ingredients: Acesulfame Potassium, Anhydrous Citric Acid, Aspartame, FD&C Blue 1, FD&C Red 40, Flavors, Maltodextrin, Silicon Dioxide, Sodium Citrate, Sucrose, Tribasic Calcium Phosphate., Tribasic Calcium Phosphate.",cold
399,https://www.amazon.com/Pacific-Resources-Propolis-Throat-Manuka/dp/B0001KL18Y/ref=sr_1_464?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699379425&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-464&ts_id=3761171,,"PRI Propolis Oral Spray with Manuka Honey, Sore Throat & Immune Support, 1oz",9.99,1 Fl Oz (Pack of 1),https://m.media-amazon.com/images/I/61i5ucTC5BL._AC_UL320_.jpg,PRI PACIFIC RESOURCES INTERNATIONAL THE ESSENCE OF NEW ZEALAND,,1 x 1 x 4.25 inches,Soothing,"Bee,Sore Throat",1.92 Ounces,160,4.5,76%,10%,6%,4%,4%,No,1 x 1 x 4.25 inches; 1.92 Ounces,80115,3-Aug-04,Pacific Resources International,B0001KL18Y,,"Glycerin, Water, Manuka Honey, CLP 30* (Certified Propolis Level) NZ Bee Propolis, Peppermint Oil, Anise Seed Oil, Sweet Oil of Fennel; Menthol, PRIFresh* (Natural Herb and spices blend for product freshness).",cold
400,https://www.amazon.com/Family-Care-Cold-Wrap-Bandage/dp/B005EJV844/ref=sr_1_455?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699379301&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-455&ts_id=3761171,,Cold Wrap Bandage,2.49,,https://m.media-amazon.com/images/I/71mTMEw+LHL._AC_UL320_.jpg,Family Care,,,,,7 Pounds,12,4.2,51%,17%,32%,0%,0%,,,,14-Jul-11,United Exchange Corp.,B005EJV844,,,cold
401,https://www.amazon.com/Preserve-Cutlery-Medium-Weight-Count/dp/B01B6SHPPM/ref=sr_1_436?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699505506&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-436&ts_id=3761171,,"Cutlery Medium Weight, 24 Count",3.90,24 Count,https://m.media-amazon.com/images/I/71-R7jsrNjL._AC_UL320_.jpg,,,,,,,0,,0%,0%,0%,0%,0%,,1 x 1.88 x 6.81 inches; 3.48 Ounces,6317403304,14-Aug-15,ITSATRONIC,B01B6SHPPM,USA,,cold
402,https://www.amazon.com/Nasopure-Sampler-Buffered-Packets-Congestion/dp/B002UZQT58/ref=sr_1_403?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699379070&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-403&ts_id=3761171,FSA or HSA eligible,"Nasopure Nasal Wash, Sampler Kit, “The Nicer Neti Pot” Sinus Wash Kit, Comfortable Nasal Rinse 8 Oz Bottle & 4 Salt Packets (3.75 Grams Each), Nasal Congestion, Cold, Flu, Allergy, Nasal Irrigation",11.80,5 Piece Set,https://m.media-amazon.com/images/I/61JOm0amr0L._AC_UL320_.jpg,DR HANA'S NASOPURE,,6.25 x 2.25 x 2.25 inches,Detoxifying,"Allergy, Cold, Fever",5.72 Grams,948,4.5,70%,15%,8%,3%,4%,No,6.25 x 2.25 x 2.25 inches; 0.2 Ounces,SAM,13-Feb-05,Nasopure,B002UZQT58,,USP Sodium Chloride & Sodium Bicarbonate,cold
403,https://www.amazon.com/Broncochem-Cold-Flu-Tea-Pack/dp/B07FTSPK2M/ref=sr_1_433?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699379301&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-433&ts_id=3761171,,Cold and Flu Tea 25 Pack,21.99,,https://m.media-amazon.com/images/I/610jcK-6UmL._AC_UL320_.jpg,Broncochem,,,Cold and Flu Control,"Allergy, Cold, Sore Throat, Fever",,52,4.2,64%,18%,6%,0%,13%,No,,,15-Jan-18,"Manufactured for Global Corporation, Inc. USA",B07FTSPK2M,Dominican Republic,,cold
404,https://www.amazon.com/Schavit-Baby-Soothing-Chest-Vapor/dp/B08ZJPYBMC/ref=sr_1_489?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699379542&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-489&ts_id=3761171,,"Baby Soothing Chest Rub. Vapor Rub – Nasal Congestion Balm for Infant, Baby, Toddler – Natural Healing Nose Congestion Relief, Colds, Flu – Herbal Eucalyptus, Menthol, Thyme (1.7oz)",8.95,1.7 Ounce (Pack of 1),https://m.media-amazon.com/images/I/716FNPvdH0L._AC_UL320_.jpg,DR. SCHAVIT,Fast-Acting,2 x 2 x 2.5 inches,Congestion Relief,,2 Ounces,34,4.1,66%,8%,11%,5%,11%,,2 x 2 x 2.5 inches; 2 Ounces,,19-Mar-21,Dan Pharm,B08ZJPYBMC,Israel,"100% Natural Eucalyptus leaf oil, Thyme leaf oil , Menthol",cold
405,https://www.amazon.com/Shens-Zong-Ling-Pills-Count/dp/B00016X1LI/ref=sr_1_465?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699379425&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-465&ts_id=3761171,,Zong Gan Ling 200 Tablets,38.79,Adult,https://m.media-amazon.com/images/I/81qpxfa3GML._AC_UL320_.jpg,DR. SHEN'S,,,,,,82,4.8,88%,7%,3%,0%,3%,No,5 x 3 x 2.5 inches; 6.4 Ounces,7.89741E+11,7-Aug-07,Shen Herb Inc,B00016X1LI,,"GE GEN, Kudzu Root (Puerariae Radix) MAO TUNG CHING, Hairy Holly Root (Ilicis Pubescentis Radix) BAN LAN GEN, Woad Root (Isatidis Radix), QING HAO, Wormwood Plant (Artemisae Herba), SHI GAO, Gypsum (Gypsum Fibrosum)",cold
406,https://www.amazon.com/d-Lenolate-Homeopathic-Booster-Extract-Echinacea/dp/B01LWRHCQP/ref=sr_1_435?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699379301&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-435&ts_id=3761171,,"d-Lenolate Plus Cold and Flu Homeopathic Remedy for Adults and Kids | Immune System Booster with Olive Leaf Extract, Neem Leaf Extract & Echinacea | 625mg, 24 Tablets | Vegan, Non-GMO",19.95,24 Count (Pack of 1),https://m.media-amazon.com/images/I/71y1e4VbBcL._AC_UL320_.jpg,,,,,,,47,4.8,83%,17%,0%,0%,0%,No,2.3 x 2.3 x 2.3 inches; 0.32 Ounces,,8-Jan-16,EAST PARK,B01LWRHCQP,,"Olive leaf extract (d-Lenolate), neem leaf extract, aconitum napellus, belladonna, echinacea angustifolia, gelsemium sempervirens, eupatorium perfoliatum, ferrum phosphoricum",cold
407,https://www.amazon.com/Robitussin-Naturals-Supplement-Melatonin-Chamomile/dp/B09Z2X7VMM/ref=sr_1_469?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699379425&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-469&ts_id=3761171,,"Naturals Cough Plus Sleep Dietary Supplement For Adults, Sleep And Cough Relief Syrup With Melatonin, Lavender And Chamomile, Natural Honey Flavor - 6.6 Oz Bottle",12.40,6.6 Fl Oz (Pack of 1),https://m.media-amazon.com/images/I/71JNjRPfxIL._AC_UL320_.jpg,Robitussin,Targeted,1.42 x 2.67 x 5.49 inches,Cough Relief,,6.6 Ounces,118,4.3,67%,15%,8%,4%,6%,,1.42 x 2.67 x 5.49 inches; 6.6 Ounces,6E+13,28-Apr-22,GlaxoSmithKline,B09Z2X7VMM,,"Purified Water, Ascorbic Acid (preservative).",cold
408,https://www.amazon.com/Rite-Aid-Daytime-Nighttime-Medicine/dp/B0BL7ZC5R2/ref=sr_1_478?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699379425&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-478&ts_id=3761171,,"Daytime and Nighttime Cold and Flu Medicine - 24 Count | Cold and Flu Relief | Combo Pack | Cold Medicine Adults | Sinus Relief, Mucus Relief, Sinus Pressure Relief, & Sore Throat Relief",9.99,,https://m.media-amazon.com/images/I/91c-zZjDuQL._AC_UL320_.jpg,Rite Aid,,,"Decongestant,Flu Medicine,Flu Relief,Sinus Relief,Sore Throat",Aches & Pains,,1,5,100%,0%,0%,0%,0%,No,,,2-Nov-22,TIME CAP LABORATORIES INC,B0BL7ZC5R2,India,,cold
409,https://www.amazon.com/Lovita-Propolis-Spray-500mg-bioflavonoids/dp/B079LYKB21/ref=sr_1_445?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699379301&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-445&ts_id=3761171,,Propolis Spray | Throat Spray | 500 mg Propolis per ml |High Concentration | Alcohol-Free | 1 Fl Oz,9.99,Spray,https://m.media-amazon.com/images/I/51B6pFnAK9L._AC_UL320_.jpg,Lovita,,,Immune Support,Sore Throat,0.05 Kilograms,84,4.6,75%,13%,8%,0%,4%,No,,,5-Feb-18,Dr. Ma's Laboratories Inc.,B079LYKB21,,,cold
410,https://www.amazon.com/Dabur-Honitus-Madhuvaani-Ayurvedic-remedy/dp/B00ALKGF3U/ref=sr_1_484?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699379542&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-484&ts_id=3761171,,Honitus Madhuvaani (Dietary supplement paste) - 150g,9.99,,https://m.media-amazon.com/images/I/41ToeN48ZeL._AC_UL320_.jpg,Dabur,,,"Relief from sore throat, cough, cold and congestion","Cold,Cough,Sore Throat",,14,3.4,59%,0%,0%,0%,41%,No,,,10-Dec-12,Dabur,B00ALKGF3U,,,cold
411,https://www.amazon.com/Vicks-Nighttime-VapoShower-Soothing-Non-Medicated/dp/B09MF31MN3/ref=sr_1_448?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699379301&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-448&ts_id=3761171,,"NyQuil Severe, Nighttime Relief of Cough, Cold & Flu Relief, Sore Throat, 2-12 FL OZ Bottles VapoShower Plus, Shower Bomb Tablets, Strong Soothing Non-Medicated Vapors, 12 Tablets,",44.31,3 Piece Set,https://m.media-amazon.com/images/I/81n+LkVs0aL._AC_UL320_.jpg,Vicks,Fast_acting,,"Cold,Aromatherapy,Flu Relief","Cough,Sore Throat,Fever,Cold",,24,4.7,81%,10%,9%,0%,0%,,,,22-Nov-21,,B09MF31MN3,,,cold
412,https://www.amazon.com/Boiron-Antimonium-tartaricum-homeopathic-nonproductive/dp/B07V6TT8CT/ref=sr_1_425?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699379184&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-425&ts_id=3761171,,Antimonium Tartaricum 12c Homeopathic Medicine for Thick Mucus and Cough - Pack of 3 (240 Pellets),19.60,29 Gram (Pack of 10),https://m.media-amazon.com/images/I/71Jxz0TSzpL._AC_UL320_.jpg,Boiron,Non Drowsy,3.63 x 3.56 x 0.66 inches,,Cough,,14,4,75%,0%,0%,0%,25%,,3.63 x 3.56 x 0.66 inches; 1.09 Ounces,,11-Jul-19,AmazonUs/BOIB7,B07V6TT8CT,France,See package for ingredients,cold
413,https://www.amazon.com/Vicks-Medicine-Multi-Symptom-Nighttime-Liquicaps/dp/B00HZ6Y26K/ref=sr_1_482_f3_0h_fs?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699379542&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-482&ts_id=3761171,,"DayQuil and NyQuil Combo Pack, Cold & Flu Medicine, Powerful Multi-Symptom Daytime and Nighttime Relief For Headache, Fever, Sore Throat, Cough, 48 Count, 32 DayQuil and 16 NyQuil Liquicaps",19.79,,https://m.media-amazon.com/images/I/81QoPf0YLTL._AC_UL320_.jpg,Vicks,Non_drowsy,7.25 x 2.95 x 2.15 inches,,"Cold, Cough, Sore Throat, Fever",0.25 Pounds,7085,4.8,86%,10%,3%,1%,1%,,7.25 x 2.95 x 2.15 inches; 4 Ounces,,22-Apr-14,P&G,B00HZ6Y26K,USA,"""DayQuil: Active Ingredients (In Each Liquicap): Acetaminophen 325 mg (Pain Reliever/Fever Reducer), Dextromethorphan HBr 10 mg (Cough Suppressant), Phenylephrine HCl 5 mg (Nasal Decongestant) Inactive Ingredients: FD&C Red No. 40, FD&C Yellow No. 6, Gelatin, Glycerin, Polyethylene Glycol, Povidone, Propylene Glycol, Purified Water, Sorbitol Sorbitan Solution, Titanium Dioxide NyQuil: Active Ingredients (In Each Liquicap): Acetaminophen 325 mg (Pain Reliever/Fever Reducer), Dextromethorphan HBr 15 mg (Cough Suppressant), Doxylamine Succinate 6.25 mg (Antihistamine) Inactive Ingredients: FD&C Yellow No. 10, FD&C Blue No. 1, Gelatin, Glycerin, Polyethylene Glycol, Povidone, Propylene Glycol, Purified Water, Sorbitol Sorbitan Solution, Titanium Dioxide""",cold
414,https://www.amazon.com/Boiron-Oscillococcinum-Homeopathic-Medicine-Flu-Like/dp/B0843Q8JDJ/ref=sr_1_460?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699379425&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-460&ts_id=3761171,,Oscillococcinum 72 Doses Homeopathic Medicine for Flu-Like Symptoms (2 Packs of 36),64.97,72 Count (Pack of 2),https://m.media-amazon.com/images/I/81v2ROEzxWL._AC_UL320_.jpg,Boiron,Non Drowsy,,Cold and Flu Control,"Headache, Flu",,465,4.9,94%,5%,1%,0%,1%,,,,22-Jan-20,Boiron,B0843Q8JDJ,,Oscillo Nutrition Facts:  Anas barbariae 200CK HPUS. INACTIVE INGREDIENTS: Lactose Sucrose,cold
415,https://www.amazon.com/SF16919/dp/B00028PDZW/ref=sr_1_457?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699505506&refinements=p_85%3A2470955011&rps=1&s=hpc&sr=1-457&ts_id=3761171,,Super Lysine Plus Cream Quantum 0.75 oz Cream,17.95,Cream,https://m.media-amazon.com/images/I/71O1LTW1s2L._AC_UL320_.jpg,Quantum,,1.1 x 4.3 x 1 inches,,,21 Grams,254,4.3,75%,4%,9%,3%,9%,No,1.1 x 4.3 x 1 inches; 0.74 Ounces,SF16919,,QUANTUM HEALTH,B00028PDZW,,"Inactive Ingredients,Packaging",cold
416,https://www.amazon.com/Mucinex-Fast-Max-Adult-Severe-Liquid/dp/B00EUDQ4TO/ref=sr_1_483?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699379542&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-483&ts_id=3761171,,"Fast-Max Adult Severe Cold Liquid, 6 Ounce",13.97,6 Ounce,https://m.media-amazon.com/images/I/61MA-R30+vL._AC_UL320_.jpg,Mucinex,,2 x 2 x 2 inches,Cold and Flu Control,Cough,0.38 Pounds,25,4.5,77%,15%,0%,0%,8%,No,2 x 2 x 2 inches; 6.08 Ounces,,28-Aug-13,RECKITT,B00EUDQ4TO,,,cold
417,https://www.amazon.com/Dr-Barbara-Hendel-Relief-Tablets/dp/B06XSMGZHX/ref=sr_1_473?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699379425&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-473&ts_id=3761171,,"Relief Tablets, Cold and Sore Throat, 100 Count",10.99,,https://m.media-amazon.com/images/I/61PKBdF+qwL._AC_UL320_.jpg,Dr. Barbara Hendel,,1.7 x 1.7 x 3.06 inches,Throat Care,"Cough,Sore Throat,Cold",0.1 Pounds,7,4.5,66%,16%,17%,0%,0%,No,1.7 x 1.7 x 3.06 inches; 1.6 Ounces,6101605,20-Jan-17,MediNatura,B06XSMGZHX,,"Active Ingredients: Each tablet contains equal parts of Allium cepa 4X; Apis mellifica 4X; Belladonna 4X; Gelsemium sempervirens 4X; Phytolacca decandra 4X; Capsicum annuum 6X; Eupatorium perfoliatum 6X; ulsatilla 6X; Kali bichromicum 12X. Inactive Ingredients: Lactose, Magnesium stearate",cold
418,https://www.amazon.com/Seagate-Products-Homeopathic-Throat-Raspberry-Spearmint/dp/B00028PZIM/ref=sr_1_491?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699379542&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-491&ts_id=3761171,,Products Homeopathic Olive Leaf Throat Spray (Pack of 1) 1 Ounce Raspberry-Spearmint,12.65,1 Fl Oz (Pack of 1),https://m.media-amazon.com/images/I/711rrzXWOpL._AC_UL320_.jpg,Seagate,,1.5 x 1.8 x 4.1 inches,,,0.06 Pounds,479,4.7,83%,8%,4%,2%,3%,No,1.5 x 1.8 x 4.1 inches; 0.96 Ounces,,4-Jun-04,SEAGATE,B00028PZIM,,"Active Ingredients: Wild Indigo (Baptisia tinctoria) 4X. Inactive Ingredients: Grapefruit Seed Extract, Olive Leaf Extract (Olea europaea), Sodium Chloride, Sodium Hydroxide (for ph balance), USP Purified Water, Xylitol Powder, Raspberry and spearmint natural flavors",cold
419,https://www.amazon.com/Salem-Botanical-Throat-Defense-Fluid/dp/B00UVAG1ZM/ref=sr_1_430?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699379184&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-430&ts_id=3761171,,"Salem Botanical Throat Defense, 1 Fluid Ounce",7.59,,https://m.media-amazon.com/images/I/71hFFEfgUSL._AC_UL320_.jpg,Salem Botanical,,1.5 x 1.5 x 3.5 inches,Throat Defense,Cold,3.2 Ounces,11,4.5,79%,10%,0%,0%,10%,,1.5 x 1.5 x 3.5 inches; 3.2 Ounces,,21-Mar-15,Salem Botanical-Health and Personal Care,B00UVAG1ZM,USA,"Herbal Proprietery Blend, Vegetable Glycerin, Dionoized water, Peppermint Essantial oil.",cold
420,https://www.amazon.com/Giltuss-Diabetic-Non-Drowsy-Congestion-Diabetes/dp/B0C5RX9FG9/ref=sr_1_377?c=ts&keywords=Cold+%26+Flu+Medicine&qid=1699378966&refinements=p_85%3A2470955011&refresh=1&rps=1&s=hpc&sr=1-377&ts_id=3761171,,"Diabetic Cough and Cold Syrup, Non-Drowsy Formula, Helps with Chest Congestion, Safe for People with Diabetes, Fructose Free, Grape Flavor, 4 Fl Oz, Bottle",12.73,,https://m.media-amazon.com/images/I/71IYENULL7L._AC_UL320_.jpg,Giltuss,Non-Drowsy,1.85 x 2.5 x 5.15 inches,"Cough Relief, Chest Congestion Relief",,5.28 Ounces,0,,0%,0%,0%,0%,0%,,1.85 x 2.5 x 5.15 inches; 5.28 Ounces,,19-May-23,GIL PHARMACEUTICAL CORP,B0C5RX9FG9,Puerto Rico,,cold
